i,discounted
1609,0.00203335
1610,0
1611,0
1612,0
1613,0
1614,0.272361
1615,0
1616,2.95127
1617,0
1618,0
1619,1.92235
1620,1.13819
1621,0.0305136
1622,0.160546
1623,0
1624,2.07357
1625,0.874093
1626,0.856025
1627,0.0785701
1628,1.05912
1629,0
1630,0.835806
1631,0.150576
1632,2.66701
1633,0.198266
1634,0
1635,1.16037
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,3.0695
1643,0
1644,0
1645,1.11384
1646,0
1647,2.11323
1648,0
1649,1.11809
1650,2.36985
1651,2.92719
1652,0.674956
1653,0
1654,0
1655,0
1656,0
1657,1.49803
1658,0
1659,0
1660,0
1661,0.00113896
1662,0.132577
1663,2.63242
1664,0
1665,0
1666,0
1667,0
1668,0.97955
1669,1.5563
1670,1.48247
1671,0
1672,1.05956
1673,0
1674,1.10432
1675,0.57775
1676,0
1677,3.08853
1678,0
1679,0
1680,1.46889
1681,2.17365
1682,0
1683,0
1684,3.39679
1685,0
1686,2.15059
1687,0.00705875
1688,0
1689,0
1690,2.8148
1691,0
1692,0.226678
1693,2.07088
1694,1.99184
1695,0.90447
1696,1.55747
1697,0.492342
1698,0
1699,0
1700,0.397509
1701,0
1702,0
1703,3.06708
1704,0.816092
1705,0
1706,0
1707,0
1708,1.61758
1709,2.53533
1710,0.880499
1711,2.15576
1712,0.804003
1713,4.4659
1714,0
1715,0
1716,0
1717,2.1916
1718,0
1719,0
1720,1.21906
1721,0.855717
1722,1.39595
1723,0
1724,0
1725,0
1726,0
1727,0
1728,1.28871
1729,0
1730,0
1731,0
1732,2.97188
1733,2.96649
1734,0
1735,2.38612
1736,0
1737,1.99207
1738,0.505445
1739,1.23711
1740,0.551394
1741,0
1742,2.25908
1743,2.26533
1744,0
1745,0
1746,0.343639
1747,0
1748,0
1749,0.150958
1750,0.117249
1751,2.10016
1752,0.809125
1753,0.340301
1754,0
1755,0
1756,1.00189
1757,0.560966
1758,1.35689
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0.408484
1765,0
1766,0
1767,0
1768,3.78412
1769,0
1770,0
1771,0.718425
1772,0
1773,3.54356
1774,0
1775,0.121923
1776,0
1777,3.75703
1778,0.252322
1779,0
1780,0
1781,0
1782,0
1783,3.03059
1784,1.88181
1785,0.302381
1786,0
1787,0
1788,2.74159
1789,0
1790,0
1791,0
1792,3.52022
1793,0.0618956
1794,3.83166
1795,0.410054
1796,0.889502
1797,0
1798,0
1799,0
1800,0.479856
1801,0
1802,0
1803,0
1804,0.810724
1805,1.11876
1806,0.182681
1807,0
1808,0.0610943
1809,3.06258
1810,0
1811,0
1812,0.158175
1813,0
1814,0
1815,0.434871
1816,2.44247
1817,0.511362
1818,1.41915
1819,0.397673
1820,4.14247
1821,2.55138
1822,0.523307
1823,1.15152
1824,0
1825,0
1826,0.588735
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0.949424
1834,0
1835,0
1836,5.27322
1837,0
1838,0
1839,0
1840,0.647933
1841,0
1842,0.216978
1843,1.62108
1844,0
1845,0
1846,0
1847,0
1848,1.00162
1849,0.0281995
1850,0.351009
1851,0
1852,0
1853,0
1854,0.983269
1855,3.64496
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0.170609
1862,1.61938
1863,5.64517
1864,1.86756
1865,0
1866,0
1867,0
1868,0
1869,0
1870,1.70526
1871,1.36238
1872,0.226591
1873,0
1874,0
1875,0
1876,0
1877,0.864227
1878,1.19243
1879,2.73609
1880,0
1881,0.122445
1882,1.10103
1883,3.07935
1884,0
1885,0.425161
1886,0.318469
1887,0
1888,0.138814
1889,0
1890,1.13625
1891,1.25681
1892,0
1893,0.172454
1894,2.63772
1895,0.790994
1896,1.24772
1897,0
1898,0
1899,0
1900,1.37777
1901,0
1902,4.38009
1903,0
1904,0
1905,1.69908
1906,0
1907,0.52753
1908,1.55396
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,1.15582
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0.945974
1924,0
1925,1.25762
1926,0
1927,0.761779
1928,0
1929,1.18535
1930,3.64324
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0.879973
1938,0
1939,0
1940,0
1941,3.25514
1942,0
1943,0
1944,2.91161
1945,1.49988
1946,0
1947,0
1948,1.40002
1949,0
1950,0
1951,3.50241
1952,0
1953,0
1954,0.676364
1955,0.831325
1956,1.45385
1957,0
1958,0
1959,0
1960,2.30634
1961,0
1962,2.38226
1963,0
1964,2.23185
1965,0
1966,0
1967,0.320156
1968,0
1969,0.0521618
1970,0
1971,0
1972,1.241
1973,0
1974,0
1975,0.331446
1976,2.60831
1977,0
1978,0.315641
1979,0
1980,0
1981,1.53403
1982,0
1983,1.0407
1984,0.406912
1985,0
1986,1.2377
1987,0
1988,2.86782
1989,0.448616
1990,0
1991,0
1992,0
1993,0
1994,3.12231
1995,1.89182
1996,0
1997,0
1998,0
1999,2.26165
2000,0
2001,0
2002,0
2003,0
2004,1.17096
2005,0
2006,0
2007,2.55145
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0.575508
2015,0
2016,3.51082
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0.401427
2026,2.37054
2027,0
2028,0
2029,0.0813149
2030,0.0505804
2031,0
2032,0
2033,0
2034,0
2035,0.311277
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,1.34309
2044,0
2045,1.07062
2046,0
2047,2.89292
2048,3.98483
2049,0
2050,0
2051,0
2052,1.85624
2053,2.61496
2054,0.78451
2055,0
2056,0
2057,0.448364
2058,0
2059,1.54997
2060,0
2061,1.53136
2062,0
2063,0
2064,0.168916
2065,0
2066,0
2067,0
2068,1.17314
2069,0
2070,0
2071,1.73895
2072,0.716862
2073,0
2074,1.15675
2075,0.6394
2076,0
2077,0.0371938
2078,0
2079,0
2080,0
2081,0
2082,0
2083,1.80366
2084,0
2085,2.06516
2086,0
2087,1.98916
2088,0
2089,0
2090,0.486421
2091,3.01654
2092,0
2093,0
2094,2.28498
2095,1.41976
2096,1.23735
2097,0.423746
2098,0.0427
2099,0
2100,0
2101,1.12385
2102,0.722187
2103,0
2104,0
2105,0
2106,3.07646
2107,0.731694
2108,3.29262
2109,0
2110,0
2111,0
2112,2.2452
2113,2.20247
2114,0
2115,0
2116,2.64751
2117,1.37893
2118,0
2119,0
2120,0.867709
2121,0
2122,1.33943
2123,0
2124,0.846437
2125,0
2126,1.04301
2127,0
2128,2.30692
2129,1.60809
2130,2.28175
2131,2.13912
2132,0
2133,0.394101
2134,0.442759
2135,0.0806703
2136,2.8024
2137,0
2138,0
2139,0
2140,1.94297
2141,0
2142,1.33437
2143,0
2144,0
2145,1.90142
2146,0
2147,0
2148,0
2149,2.22378
2150,5.71246
2151,0
2152,0
2153,0
2154,1.89851
2155,2.69449
2156,0
2157,0
2158,0
2159,0
2160,1.74863
2161,0.107418
2162,1.41058
2163,0
2164,1.63418
2165,0
2166,1.62523
2167,0
2168,0
2169,0.424856
2170,0
2171,1.46236
2172,0.284087
2173,0
2174,0.00709801
2175,0
2176,0
2177,0
2178,0.00776644
2179,1.16923
2180,0.968076
2181,0
2182,1.85691
2183,0
2184,0
2185,1.76999
2186,0
2187,0
2188,0
2189,1.76457
2190,0.28157
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0.388379
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0.634014
2211,0
2212,3.05265
2213,2.47154
2214,4.79296
2215,0
2216,1.09588
2217,0
2218,0
2219,1.23399
2220,1.60539
2221,0.570675
2222,0
2223,0
2224,0
2225,0.744888
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,0
2237,0.684971
2238,0
2239,0
2240,0.936557
2241,0.956394
2242,0
2243,5.52555
2244,1.01098
2245,1.11838
2246,2.18857
2247,3.31252
2248,0
2249,0
2250,0.49039
2251,0
2252,0
2253,0
2254,0
2255,1.2092
2256,2.11252
2257,0
2258,0
2259,0
2260,1.27077
2261,0
2262,0.717305
2263,0.106521
2264,0
2265,0
2266,3.04097
2267,0
2268,0.416049
2269,1.50691
2270,0
2271,0
2272,2.03376
2273,3.41862
2274,0
2275,0
2276,0
2277,0.852755
2278,0
2279,0
2280,0
2281,0
2282,0.99346
2283,0
2284,0.231832
2285,0
2286,5.28317
2287,0
2288,0
2289,0
2290,0
2291,0
2292,0
2293,0
2294,0
2295,1.90882
2296,2.13671
2297,1.61601
2298,0.658579
2299,0
2300,0
2301,1.77832
2302,3.95216
2303,0.507862
2304,0.601906
2305,3.86027
2306,0
2307,2.10964
2308,0
2309,0.723892
2310,0.998661
2311,0.527297
2312,1.87022
2313,0
2314,0.627592
2315,0.0586544
2316,1.01901
2317,0
2318,0.222056
2319,0.526523
2320,0
2321,0
2322,0
2323,0
2324,2.30232
2325,0.634666
2326,0
2327,0.39559
2328,3.49537
2329,0
