i,discounted
1470,17.8307
1471,15.9733
1472,16.063
1473,15.3223
1474,12.805
1475,13.8229
1476,14.1168
1477,11.9949
1478,14.4914
1479,18.8424
1480,16.546
1481,13.2339
1482,15.5064
1483,17.932
1484,16.8217
1485,17.5393
1486,14.6341
1487,15.6304
1488,14.4193
1489,15.85
1490,15.611
1491,18.9573
1492,12.1702
1493,12.8296
1494,10.1993
1495,16.7447
1496,17.0695
1497,16.9519
1498,14.9434
1499,14.7181
1500,14.5042
1501,12.9003
1502,11.9139
1503,16.2735
1504,15.7449
1505,14.3557
1506,16.7368
1507,12.6759
1508,16.9625
1509,15.8719
1510,18.3519
1511,15.084
1512,16.1522
1513,15.4786
1514,14.8405
1515,17.0684
1516,16.4239
1517,17.7408
1518,17.7214
1519,17.1893
1520,17.4371
1521,12.7826
1522,16.0754
1523,13.1846
1524,15.702
1525,15.7119
1526,14.7647
1527,18.7699
1528,16.3445
1529,13.8535
1530,18.211
1531,17.2574
1532,18.558
1533,17.7339
1534,14.37
1535,15.1264
1536,17.9818
1537,15.5045
1538,14.6883
1539,16.7019
1540,13.4017
1541,15.6585
1542,14.5302
1543,13.5603
1544,15.0366
1545,12.8674
1546,16.0995
1547,13.7273
1548,17.9523
1549,12.4685
1550,15.2798
1551,13.872
1552,12.8683
1553,17.1381
1554,17.3881
1555,14.4205
1556,14.2373
1557,14.0145
1558,16.9521
1559,16.9779
1560,13.0276
1561,15.3975
1562,18.4018
1563,17.0027
1564,15.7147
1565,16.8898
1566,15.6689
1567,13.8701
1568,16.5394
1569,16.1605
1570,17.1243
1571,15.4945
1572,17.4337
1573,14.6686
1574,15.2917
1575,16.0621
1576,19.3383
1577,17.6508
1578,14.4608
1579,16.1971
1580,11.5393
1581,14.4731
1582,12.6042
1583,15.4918
1584,13.6719
1585,17.6534
1586,16.4507
1587,15.2214
1588,17.0486
1589,18.8993
1590,16.8274
1591,14.3672
1592,11.6947
1593,16.0344
1594,18.1991
1595,16.2147
1596,14.1632
1597,15.0582
1598,14.1582
1599,18.2049
1600,13.5825
1601,15.2166
1602,14.8464
1603,15.0366
1604,18.1249
1605,17.6008
1606,15.8867
1607,12.3819
1608,13.3437
1609,12.8237
1610,18.2694
1611,19.5228
1612,14.3844
1613,13.419
1614,17.9476
1615,13.7612
1616,17.3522
1617,16.6213
1618,17.4061
1619,12.7917
1620,14.175
1621,13.2379
1622,13.9286
1623,13.4019
1624,16.8468
1625,16.7889
1626,14.104
1627,15.8896
1628,18.56
1629,15.5206
1630,16.0937
1631,22.4367
1632,17.0544
1633,15.9027
1634,12.7995
1635,14.7885
1636,14.5359
1637,15.4214
1638,14.9503
1639,17.0704
1640,16.1242
1641,14.2946
1642,15.6826
1643,15.7848
1644,15.1062
1645,15.1924
1646,16.1812
1647,15.4349
1648,18.9925
1649,12.1643
1650,15.8098
1651,12.9742
1652,16.3519
1653,14.1038
1654,15.0306
1655,16.7831
1656,17.9883
1657,19.3773
1658,12.3995
1659,16.3161
1660,14.2154
1661,14.8975
1662,16.1221
1663,15.3774
1664,16.2524
1665,15.9881
1666,14.2855
1667,15.7279
1668,14.8393
1669,17.5331
1670,15.1909
1671,16.4266
1672,15.9757
1673,14.8071
1674,13.8756
1675,12.3124
1676,14.6341
1677,15.4112
1678,12.8793
1679,16.842
1680,14.201
1681,14.4802
1682,14.676
1683,15.7183
1684,12.6028
1685,15.6497
1686,14.1395
1687,12.8207
1688,14.8402
1689,18.1156
1690,16.517
1691,16.2063
1692,13.3241
1693,14.6357
1694,15.1008
1695,16.7701
1696,15.4698
1697,15.6092
1698,10.3456
1699,13.8678
1700,15.8372
1701,14.0737
1702,17.6777
1703,14.1651
1704,16.5864
1705,17.7321
1706,18.8992
1707,14.4519
1708,15.832
1709,18.649
1710,16.7166
1711,18.9461
1712,14.9371
1713,14.9862
1714,16.1902
1715,13.0855
1716,16.2225
1717,14.8642
1718,15.1424
1719,11.4701
1720,15.5024
1721,13.7957
1722,16.0516
1723,15.3388
1724,15.8739
1725,16.4841
1726,17.1848
1727,13.9535
1728,11.173
1729,16.4703
1730,14.6886
1731,16.876
1732,14.7249
1733,17.9537
1734,12.194
1735,13.506
1736,13.5432
1737,16.4262
1738,16.473
1739,15.4982
1740,15.0717
1741,15.5058
1742,17.078
1743,17.2594
1744,14.0244
1745,15.8347
1746,14.0734
1747,17.5865
1748,19.1991
1749,13.9677
1750,14.3794
1751,15.4441
1752,18.0175
1753,15.2542
1754,14.7223
1755,17.2704
1756,18.1811
1757,17.6601
1758,13.9946
1759,13.3424
1760,13.9167
1761,15.4298
1762,15.5778
1763,14.9722
1764,15.8542
1765,15.5876
1766,15.3705
1767,12.0487
1768,15.045
1769,14.5758
1770,17.3579
1771,17.6226
1772,19.9048
1773,15.4029
1774,15.5996
1775,14.3919
1776,14.0021
1777,13.161
1778,17.5977
1779,12.6421
1780,15.3308
1781,13.7071
1782,15.9005
1783,17.8544
1784,16.3242
1785,17.1905
1786,15.1948
1787,15.3489
1788,16.1129
1789,12.4932
1790,13.4715
1791,16.6907
1792,17.6881
1793,15.5472
1794,15.0796
1795,17.4505
1796,15.4064
1797,16.1083
1798,16.328
1799,14.4686
1800,15.248
1801,15.4408
1802,16.955
1803,14.9338
1804,15.7238
1805,18.5557
1806,10.2847
1807,14.5399
1808,15.1848
1809,17.8317
1810,15.1951
1811,16.5272
1812,16.2923
1813,16.8358
1814,13.5122
1815,14.9583
1816,14.3199
1817,13.5113
1818,17.3337
1819,19.0746
1820,13.0431
1821,17.1082
1822,14.6449
1823,14.7315
1824,17.5789
1825,15.6411
1826,14.5693
1827,16.8584
1828,16.6521
1829,15.6086
1830,16.8467
1831,15.7451
1832,13.8245
1833,15.5552
1834,16.0878
1835,16.4329
1836,15.122
1837,16.0494
1838,13.3945
1839,15.8412
1840,15.3261
1841,14.2139
1842,15.5799
1843,17.3538
1844,16.498
1845,13.3846
1846,14.6025
1847,14.5922
1848,14.3645
1849,17.4365
1850,16.726
1851,14.5527
1852,17.024
1853,15.3015
1854,16.0412
1855,15.9946
1856,16.868
1857,19.1726
1858,16.9764
1859,13.1739
1860,14.7374
1861,16.1408
1862,15.5242
1863,20.2574
1864,16.623
1865,14.205
1866,13.0764
1867,17.0707
1868,14.5679
1869,15.7744
1870,13.5314
1871,17.3333
1872,13.1748
1873,16.6738
1874,14.2438
1875,12.7128
1876,15.4538
1877,16.1975
1878,15.4581
1879,14.7588
1880,16.7551
1881,16.6701
1882,15.0113
1883,13.7201
1884,17.9969
1885,14.2994
1886,17.2608
1887,13.6366
1888,15.7706
1889,15.6209
1890,13.9088
1891,16.6512
1892,14.9504
1893,15.8022
1894,16.335
