i,discounted
1497,0
1498,0.74669
1499,1.174
1500,1.57999
1501,4.63801
1502,6.53081
1503,0
1504,0
1505,1.86211
1506,0
1507,5.06773
1508,0
1509,0
1510,0
1511,0.480437
1512,0
1513,0
1514,0.941712
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,4.86323
1522,0
1523,4.09401
1524,0
1525,0
1526,1.08561
1527,0
1528,0
1529,2.81769
1530,0
1531,0
1532,0
1533,0
1534,1.83484
1535,0.40013
1536,0
1537,0
1538,1.23048
1539,0
1540,3.67938
1541,0
1542,1.53046
1543,3.37667
1544,0.570189
1545,4.70092
1546,0
1547,3.0581
1548,0
1549,5.46544
1550,0.109721
1551,2.78241
1552,4.6992
1553,0
1554,0
1555,1.73881
1556,2.08718
1557,2.51109
1558,0
1559,0
1560,4.39425
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,2.78597
1568,0
1569,0
1570,0
1571,0
1572,0
1573,1.26784
1574,0.0873311
1575,0
1576,0
1577,0
1578,1.66239
1579,0
1580,7.25226
1581,1.639
1582,5.20521
1583,0
1584,3.16375
1585,0
1586,0
1587,0.220312
1588,0
1589,0
1590,0
1591,1.84024
1592,6.95283
1593,0
1594,0
1595,0
1596,2.22806
1597,0.529333
1598,2.23762
1599,0
1600,3.33431
1601,0.229432
1602,0.930621
1603,0.5702
1604,0
1605,0
1606,0
1607,5.63152
1608,3.79015
1609,4.78455
1610,0
1611,0
1612,1.80754
1613,3.64624
1614,0
1615,2.99347
1616,0
1617,0
1618,0
1619,4.84578
1620,2.20555
1621,3.99228
1622,2.67454
1623,3.67902
1624,0
1625,0
1626,2.3406
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,4.83097
1635,1.04036
1636,1.51977
1637,0
1638,0.73364
1639,0
1640,0
1641,1.97814
1642,0
1643,0
1644,0.438286
1645,0.2751
1646,0
1647,0
1648,0
1649,6.04949
1650,0
1651,4.49639
1652,0
1653,2.34101
1654,0.581623
1655,0
1656,0
