i,discounted
1481,10.8339
1482,64.9883
1483,13.2334
1484,26.1166
1485,3.85695
1486,22.9176
1487,13.3534
1488,11.1773
1489,16.3532
1490,11.0068
1491,1.07791
1492,28.5188
1493,38.9333
1494,9.96323
1495,26.3456
1496,11.8251
1497,28.0697
1498,33.4538
1499,37.8423
1500,13.863
1501,7.04577
1502,12.317
1503,18.1073
1504,1.11862
1505,9.96439
1506,4.99892
1507,10.1594
1508,15.7279
1509,35.9037
1510,14.9642
1511,9.51258
1512,5.92864
1513,3.34106
1514,23.5587
1515,61.8628
1516,51.7609
1517,4.50897
1518,46.7071
1519,33.2631
1520,2.7389
1521,9.68337
1522,13.4046
1523,55.1796
1524,0.109308
1525,22.1955
1526,41.5905
1527,0.181357
1528,7.08203
1529,6.28713
1530,27.7199
1531,19.5339
1532,0.415206
1533,17.0919
1534,60.2565
1535,0.404044
1536,14.6222
1537,13.2665
1538,72.4231
1539,32.2733
1540,58.5584
1541,10.6065
1542,3.52153
1543,19.1663
1544,41.2581
1545,6.45056
1546,11.3967
1547,54.5238
1548,7.89455
1549,16.0807
1550,35.781
1551,23.0773
1552,60.8942
1553,6.92209
1554,43.8776
1555,11.8891
1556,0.770826
1557,31.7474
1558,0.892625
1559,30.4572
1560,54.3515
1561,8.55364
1562,5.41027
1563,6.11252
1564,2.03959
1565,16.9374
1566,60.5996
1567,20.3409
1568,55.3488
1569,36.0147
1570,1.28886
1571,21.6146
1572,38.6291
1573,4.13721
1574,18.82
1575,33.2127
1576,40.3553
1577,33.5368
1578,17.8711
1579,23.9248
1580,40.4097
1581,64.4397
1582,6.39683
1583,30.7113
1584,3.17913
1585,18.6699
1586,21.3592
1587,14.2476
1588,2.47514
1589,12.0429
1590,12.3418
1591,4.36775
1592,5.37521
1593,9.01805
1594,40.9268
1595,6.28752
1596,12.2924
1597,43.7283
1598,23.654
1599,29.6254
1600,40.6445
1601,1.05543
1602,16.5294
1603,18.1194
1604,54.8156
1605,19.2577
1606,11.3658
1607,4.046
1608,24.6882
1609,16.1247
1610,15.0614
1611,3.80167
1612,5.47936
1613,51.0142
1614,22.1872
1615,25.4635
1616,3.21796
1617,29.0357
1618,11.0174
1619,58.5671
1620,17.268
1621,13.0986
1622,21.9149
1623,19.8343
1624,67.5072
1625,19.3725
1626,19.198
1627,8.37573
1628,24.405
1629,5.13785
1630,9.78737
1631,5.69296
1632,43.2075
1633,9.05171
1634,13.9367
1635,21.964
1636,29.6459
1637,31.0204
1638,37.9074
1639,31.0736
1640,2.51315
1641,1.43337
1642,7.32464
1643,4.45158
1644,36.0015
1645,1.60681
1646,64.4532
1647,15.7934
1648,30.8247
1649,8.96372
1650,80.962
1651,16.1802
1652,9.64385
1653,12.6594
1654,28.1086
1655,4.4715
1656,13.3813
1657,67.502
1658,85.9804
1659,7.87011
1660,10.8699
1661,8.30162
1662,59.2959
1663,37.4707
1664,51.5632
1665,16.6922
1666,26.6506
1667,3.90585
1668,5.89401
1669,28.2245
1670,36.89
1671,0.23104
1672,24.9283
1673,2.43173
1674,34.627
1675,61.3076
1676,41.6943
1677,1.271
1678,16.8042
1679,10.6028
1680,45.9058
1681,57.2512
1682,40.4679
1683,35.6599
1684,0.38327
1685,58.5499
1686,40.4894
1687,8.49781
1688,110.132
1689,4.40026
1690,29.6327
1691,52.6479
1692,0.363115
1693,63.4976
1694,2.12617
1695,8.388
1696,8.57901
1697,26.0954
1698,75.5771
1699,13.7236
1700,56.9918
1701,42.7873
1702,2.4271
1703,8.01979
1704,8.85145
1705,13.1754
1706,20.9126
1707,33.6837
1708,43.7662
1709,0.968022
1710,19.9867
1711,11.8715
1712,10.6557
1713,10.3866
1714,0.24044
1715,11.0271
1716,8.0436
1717,22.8402
1718,59.4796
1719,3.25932
1720,24.8395
1721,1.51525
1722,52.2912
1723,20.7211
1724,7.10916
1725,42.6726
1726,20.2781
1727,25.1741
1728,62.9712
1729,9.08764
1730,1.56631
1731,25.0974
1732,9.43154
1733,19.1527
1734,34.3595
1735,59.1369
1736,4.21987
1737,41.8137
1738,14.0865
1739,23.4038
1740,1.12692
1741,0.50469
1742,17.0481
1743,7.14882
1744,0.892483
1745,8.90494
1746,13.0141
1747,20.2406
1748,14.5266
1749,6.67982
1750,40.245
1751,2.81825
1752,26.7688
1753,58.208
1754,27.0109
1755,8.28498
1756,33.3196
1757,78.5234
1758,67.2563
1759,60.1533
1760,29.4995
1761,32.9448
1762,23.4865
1763,17.8135
1764,31.9477
1765,62.3562
1766,43.5172
1767,12.3365
1768,15.5313
1769,82.1595
1770,4.85387
1771,76.281
1772,1.2391
1773,32.708
1774,2.79851
1775,19.9881
1776,11.7732
1777,90.1937
1778,13.2859
1779,5.49382
1780,6.39925
1781,47.462
1782,10.4271
1783,6.18117
1784,42.9849
1785,3.48673
1786,78.1524
1787,8.95476
1788,21.5966
1789,13.1868
1790,32.6891
1791,23.4708
1792,4.31603
1793,8.28991
1794,16.1446
1795,28.427
1796,13.4853
1797,25.2462
1798,2.64844
1799,21.2881
1800,111.264
1801,4.81538
1802,37.3064
1803,79.2201
1804,55.8249
1805,59.3325
1806,13.1548
1807,18.04
1808,2.02883
1809,3.07247
1810,37.3055
1811,17.3266
1812,10.0434
1813,45.1367
1814,21.5641
1815,19.3212
1816,55.6107
1817,58.0258
1818,25.9769
1819,2.02272
1820,12.6169
1821,11.3493
1822,12.7001
1823,123.944
1824,74.5045
1825,18.9752
1826,103.453
1827,8.10123
1828,68.9313
1829,16.2977
1830,16.2448
1831,15.5587
1832,19.2432
1833,82.8699
1834,5.23873
1835,27.8831
1836,37.9194
1837,46.1171
1838,10.7782
1839,3.80504
1840,3.03831
1841,9.62733
1842,23.8957
1843,56.5585
1844,26.1708
1845,6.46389
1846,12.4609
1847,28.8286
1848,22.5684
1849,72.3364
1850,13.0434
1851,69.7591
1852,16.6817
1853,0.811318
1854,37.1036
1855,4.09887
1856,20.5235
1857,21.7996
1858,53.0786
1859,36.8086
1860,0.750151
1861,4.11882
1862,17.5988
1863,26.773
1864,48.3359
1865,31.6555
1866,5.59163
1867,10.4384
1868,1.70742
1869,29.6829
1870,65.698
1871,28.5198
1872,0.459429
1873,22.7445
1874,2.4011
1875,45.8716
1876,41.3036
1877,39.8425
1878,7.53747
1879,6.47781
1880,31.8993
1881,19.7802
1882,43.7138
1883,12.6605
1884,17.0402
1885,14.9918
1886,10.9989
1887,7.25187
1888,6.54237
1889,4.27495
1890,53.8426
1891,12.4789
1892,29.4835
